/mnt/data/tick/isoseq/tick0.hq.fastq.gz,/mnt/data/tick/isoseq/tick1.hq.fastq.gz,/mnt/data/tick/isoseq/tick2.hq.fastq.gz,/mnt/data/tick/isoseq/tick4.hq.fastq.gz
1.0,0.00014002501978094273,0.0,0.0021845262799751186
0.00014002501978094273,0.9999999422966406,0.14998309610141003,0.00027549396969028805
0.0,0.14998309610141003,1.0,0.0
0.0021845262799751186,0.00027549396969028805,0.0,1.0
