/mnt/data/tick/isoseq/tick0.hq.fastq.gz,/mnt/data/tick/isoseq/tick1.hq.fastq.gz,/mnt/data/tick/isoseq/tick2.hq.fastq.gz,/mnt/data/tick/isoseq/tick4.hq.fastq.gz
0.9999999335953831,0.0,0.0,0.04316196178844012
0.0,0.9999999407576143,0.36318808191860563,0.0
0.0,0.36318808191860563,0.9999999130559476,0.0
0.04316196178844012,0.0,0.0,0.9999998869568091
