/mnt/data/tick/isoseq/tick0.hq.fastq.gz,/mnt/data/tick/isoseq/tick1.hq.fastq.gz,/mnt/data/tick/isoseq/tick2.hq.fastq.gz,/mnt/data/tick/isoseq/tick4.hq.fastq.gz
1.0,0.5217510846692688,0.000132510901714733,0.005673491284486021
0.5217510846692688,1.0,0.01580782540000747,0.00042598456343057034
0.000132510901714733,0.01580782540000747,1.0,0.0012010431617097694
0.005673491284486021,0.00042598456343057034,0.0012010431617097694,0.9999999507073556
