/mnt/data/tick/isoseq/tick0.hq.fastq.gz,/mnt/data/tick/isoseq/tick1.hq.fastq.gz,/mnt/data/tick/isoseq/tick2.hq.fastq.gz,/mnt/data/tick/isoseq/tick4.hq.fastq.gz
1.0,0.014663295214070726,0.0029392199091378135,0.011520141397309391
0.014663295214070726,1.0,0.016936663870333324,0.004169585634276718
0.0029392199091378135,0.016936663870333324,0.9999999516287946,0.0005684669227927763
0.011520141397309391,0.004169585634276718,0.0005684669227927763,0.9999999525681308
