/mnt/data/tick/isoseq/tick0.hq.fastq.gz,/mnt/data/tick/isoseq/tick1.hq.fastq.gz,/mnt/data/tick/isoseq/tick2.hq.fastq.gz,/mnt/data/tick/isoseq/tick4.hq.fastq.gz
1.0,0.004040792431485585,0.009594110489508756,0.24159935511231923
0.004040792431485585,1.0,0.5682765108165737,0.008790734352771445
0.009594110489508756,0.5682765108165737,1.0,0.013409357712395376
0.24159935511231923,0.008790734352771445,0.013409357712395376,1.0
